   1 	     4.9024 
   2 	     7.7098 
   3 	    10.4847 
   4 	    13.2450 
   5 	    16.1078 
   6 	    18.9591 
   7 	    21.7447 
   8 	    24.5674 
   9 	    27.3976 
  10 	    30.2856 
  11 	    33.0443 
  12 	    35.8769 
  13 	    38.8939 
  14 	    41.5541 
  15 	    44.3671 
  16 	    47.2606 
  17 	    50.0725 
  18 	    52.9115 
  19 	    55.7127 
  20 	    58.5593 
  21 	    61.4168 
  22 	    64.1913 
  23 	    66.9793 
  24 	    69.8248 
  25 	    72.6905 
